year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2013,10,19,1206,-14,1414,14,AA,N594AA,329,LGA,ORD,121,733,12,6
2013,10,19,1210,-5,1547,37,AA,N3JAAA,1143,LGA,DFW,222,1389,12,10
2013,10,19,1218,-7,1533,23,AA,N479AA,300,EWR,DFW,228,1372,12,18
2013,10,19,1221,1,1356,1,MQ,N847MQ,3361,JFK,RDU,76,427,12,21
2013,10,19,1233,-2,1432,6,EV,N14977,4649,EWR,CLT,97,529,12,33
2013,10,19,1237,37,1338,27,US,N753US,2146,LGA,BOS,35,184,12,37
2013,10,19,1242,13,1408,21,B6,N247JB,2502,JFK,BUF,61,301,12,42
2013,10,19,1244,-3,1542,7,B6,N554JB,553,JFK,PBI,147,1028,12,44
2013,10,19,1245,-4,1554,4,UA,N24729,1421,LGA,IAH,226,1416,12,45
2013,10,19,1248,-7,1601,7,B6,N229JB,1401,JFK,FLL,150,1069,12,48
2013,10,19,1252,-8,1536,12,DL,N343NB,1705,LGA,MSY,195,1183,13,52
2013,10,19,1304,-1,1631,21,WN,N7740A,1830,EWR,AUS,242,1504,13,4
2013,10,19,1308,-7,1513,8,US,N114UW,2086,EWR,CLT,97,529,13,8
2013,10,19,1310,0,1610,8,UA,N17105,1641,EWR,MCO,149,937,13,10
2013,10,19,1313,1,1611,-13,B6,N571JB,1639,LGA,RSW,159,1080,13,13
2013,10,19,1318,-7,1435,1,B6,N283JB,308,JFK,PWM,46,273,13,18
2013,10,19,1321,-9,1542,3,EV,N14174,4417,EWR,OMA,173,1134,13,21
2013,10,19,1323,23,1621,11,VX,N622VA,411,JFK,LAX,327,2475,13,23
2013,10,19,1324,-6,1558,6,DL,N369NB,2043,JFK,ATL,122,760,13,24
2013,10,19,1328,-2,1601,11,US,N676AW,456,JFK,PHX,311,2153,13,28
2013,10,19,1329,-13,1600,9,EV,N13995,4395,EWR,IND,112,645,13,29
2013,10,19,1330,1,1614,-12,UA,N38451,1143,EWR,PBI,147,1023,13,30
2013,10,19,1334,-6,1543,3,EV,N13964,4687,EWR,CVG,109,569,13,34
2013,10,19,1337,27,1605,35,FL,N992AT,348,LGA,ATL,124,762,13,37
2013,10,19,1340,11,1802,-11,UA,N67058,15,EWR,HNL,603,4963,13,40
2013,10,19,1341,-4,1555,11,US,N717UW,1802,JFK,CLT,96,541,13,41
2013,10,19,1343,-2,1702,29,B6,N307JB,581,JFK,HOU,237,1428,13,43
2013,10,19,1344,19,1505,20,WN,N790SW,1172,LGA,MDW,123,725,13,44
2013,10,19,1345,5,1607,2,WN,N969WN,500,EWR,PHX,302,2133,13,45
2013,10,19,1349,-6,1612,10,US,N678AW,686,EWR,PHX,303,2133,13,49
2013,10,19,1349,-11,1700,5,AA,N3BVAA,1151,LGA,DFW,229,1389,13,49
2013,10,19,1352,2,1632,-11,B6,N608JB,1783,JFK,MCO,139,944,14,52
2013,10,19,1353,68,1646,46,UA,N37413,1663,EWR,SFO,327,2565,14,53
2013,10,19,1358,-1,1609,4,B6,N187JB,1373,JFK,CHS,109,636,14,58
2013,10,19,1403,4,1513,2,B6,N318JB,118,JFK,BOS,37,187,14,3
2013,10,19,1412,4,1527,-1,EV,N833AS,5712,JFK,IAD,52,228,14,12
2013,10,19,1416,65,1557,68,EV,N29917,3813,EWR,GSO,78,445,14,16
2013,10,19,1416,-4,1557,2,AA,N4YRAA,337,LGA,ORD,122,733,14,16
2013,10,19,1417,-8,1551,4,EV,N15910,4171,EWR,MSN,126,799,14,17
2013,10,19,1422,-3,1717,7,AA,N568AA,320,EWR,DFW,213,1372,14,22
2013,10,19,1423,-7,1703,8,MQ,N6EAMQ,3669,LGA,ATL,128,762,14,23
2013,10,19,1423,3,1724,19,UA,N78448,1232,EWR,IAH,215,1400,14,23
2013,10,19,1423,8,1600,0,WN,N214WN,1065,LGA,STL,145,888,14,23
2013,10,19,1423,-7,1614,17,EV,N12540,5956,LGA,IAD,66,229,14,23
2013,10,19,1432,2,1725,-26,UA,N597UA,257,JFK,SFO,331,2586,14,32
2013,10,19,1432,108,1730,111,B6,N598JB,505,EWR,FLL,156,1065,14,32
2013,10,19,1434,4,1713,12,EV,N17185,4148,EWR,ATL,128,746,14,34
2013,10,19,1436,37,1541,30,UA,N17104,1703,EWR,BOS,43,200,14,36
2013,10,19,1442,6,1610,0,UA,N818UA,217,EWR,CLE,67,404,14,42
2013,10,19,1447,-3,1700,8,US,N558UW,1958,LGA,CLT,101,544,14,47
2013,10,19,1448,-5,1719,27,EV,N14573,4144,EWR,CHS,109,628,14,48
2013,10,19,1450,4,1614,-6,9E,N929XJ,3393,JFK,DCA,61,213,15,50
2013,10,19,1450,-9,1702,16,9E,N8936A,3595,JFK,RIC,70,288,15,50
2013,10,19,1452,-3,1808,12,UA,N15712,1744,LGA,IAH,235,1416,15,52
2013,10,19,1452,-3,1804,14,MQ,N525MQ,3070,JFK,TPA,161,1005,15,52
2013,10,19,1452,-4,1716,24,9E,N824AY,4120,JFK,CLE,88,425,15,52
2013,10,19,1452,-3,1736,16,9E,N918XJ,3326,JFK,IND,111,665,15,52
2013,10,19,1500,-5,1725,16,EV,N21130,4181,EWR,MCI,182,1092,15,0
2013,10,19,1500,4,1645,5,9E,N823AY,3846,JFK,ORF,59,290,15,0
2013,10,19,1501,1,1707,10,US,N191UW,802,EWR,CLT,99,529,15,1
2013,10,19,1505,-5,1740,5,MQ,N672MQ,3202,JFK,IND,119,665,15,5
2013,10,19,1507,-3,1631,1,MQ,N535MQ,3663,JFK,DCA,56,213,15,7
2013,10,19,1507,-3,1656,11,EV,N13968,4662,EWR,RDU,78,416,15,7
2013,10,19,1508,9,1747,-7,DL,N395DN,500,JFK,LAS,299,2248,15,8
2013,10,19,1514,19,1704,24,MQ,N811MQ,3359,JFK,RDU,81,427,15,14
2013,10,19,1520,25,1759,41,B6,N258JB,575,JFK,MSY,190,1182,15,20
2013,10,19,1524,14,1818,18,UA,N75426,1618,EWR,TPA,157,997,15,24
2013,10,19,1527,-3,1757,7,DL,N349NB,1942,EWR,ATL,127,746,15,27
2013,10,19,1528,-2,1710,9,EV,N22909,3812,EWR,BNA,142,748,15,28
2013,10,19,1529,-1,1843,3,WN,N275WN,3049,EWR,HOU,232,1411,15,29
2013,10,19,1540,0,1801,19,US,N740UW,2088,LGA,CLT,97,544,15,40
2013,10,19,1543,-2,1826,8,DL,N3734B,843,JFK,ATL,127,760,15,43
2013,10,19,1547,-3,1859,4,WN,N249WN,3155,LGA,HOU,238,1428,15,47
2013,10,19,1550,29,1833,14,UA,N17126,1600,EWR,LAX,321,2454,16,50
2013,10,19,1550,-5,1808,3,MQ,N667MQ,3075,JFK,CVG,112,589,16,50
2013,10,19,1552,-8,1756,1,MQ,N612MQ,2793,JFK,CMH,87,483,16,52
2013,10,19,1554,-5,1734,4,UA,N842UA,635,EWR,ORD,119,719,16,54
2013,10,19,1555,-5,1852,5,B6,N569JB,543,EWR,PBI,150,1023,16,55
2013,10,19,1558,13,1932,-10,DL,N3747D,4,JFK,SJU,188,1598,16,58
2013,10,19,1604,19,1736,13,9E,N930XJ,3459,JFK,BNA,130,765,16,4
2013,10,19,1604,4,1801,-25,9E,N908XJ,3347,JFK,DTW,90,509,16,4
2013,10,19,1605,17,1908,-1,DL,N3737C,31,JFK,SLC,278,1990,16,5
2013,10,19,1606,6,1754,1,9E,N916XJ,3523,JFK,ORD,123,740,16,6
2013,10,19,1612,256,1926,288,UA,N575UA,404,EWR,IAH,226,1400,16,12
2013,10,19,1616,1,1932,17,AA,N3GBAA,65,JFK,DFW,226,1391,16,16
2013,10,19,1617,-3,1940,20,DL,N319NB,1935,LGA,TPA,160,1010,16,17
2013,10,19,1619,4,1732,-15,B6,N294JB,2302,JFK,BUF,60,301,16,19
2013,10,19,1621,3,1804,9,EV,N712EV,5615,LGA,BNA,136,764,16,21
2013,10,19,1622,57,1749,50,UA,N570UA,527,EWR,CLE,69,404,16,22
2013,10,19,1625,5,1937,-3,AA,N3FWAA,1410,LGA,MIA,158,1096,16,25
2013,10,19,1630,1,1918,-1,UA,N12109,1178,EWR,IAH,208,1400,16,30
2013,10,19,1630,1,1926,-22,DL,N3769L,1394,JFK,PDX,323,2454,16,30
2013,10,19,1630,-8,1837,8,EV,N12922,4175,EWR,AVL,108,583,16,30
2013,10,19,1634,9,2002,13,DL,N337NB,1373,JFK,MIA,164,1089,16,34
2013,10,19,1634,-1,1830,15,MQ,N658MQ,2949,JFK,BNA,141,765,16,34
2013,10,19,1636,-9,1934,13,EV,N16147,5680,EWR,OKC,218,1325,16,36
2013,10,19,1640,3,1929,-6,DL,N380DA,2471,EWR,SLC,270,1969,16,40
2013,10,19,1643,1,1833,1,DL,N340NW,1365,EWR,DTW,84,488,16,43
2013,10,19,1652,2,1909,-10,9E,N936XJ,3448,JFK,CVG,107,589,17,52
2013,10,19,1652,7,2004,-11,B6,N646JB,415,JFK,SFO,347,2586,17,52
2013,10,19,1653,10,2004,9,UA,N515UA,617,EWR,SFO,341,2565,17,53
2013,10,19,1653,-2,1911,2,EV,N12967,4294,EWR,SAV,116,708,17,53
2013,10,19,1654,-6,2020,13,DL,N3733Z,706,JFK,AUS,246,1521,17,54
2013,10,19,1658,-2,2008,13,AA,N3EHAA,211,JFK,IAH,227,1417,17,58
2013,10,19,1702,2,1903,3,MQ,N542MQ,3556,LGA,DTW,85,502,17,2
2013,10,19,1704,64,1901,35,9E,N292PQ,3540,JFK,MSP,149,1029,17,4
2013,10,19,1714,-6,1923,12,EV,N14950,4537,EWR,MEM,167,946,17,14
2013,10,19,1715,30,1830,10,MQ,N648MQ,3216,JFK,ORF,58,290,17,15
2013,10,19,1718,8,2030,-3,B6,N644JB,167,JFK,OAK,345,2576,17,18
2013,10,19,1721,-1,2024,17,UA,N11206,1712,EWR,IAH,221,1400,17,21
2013,10,19,1723,-9,2000,1,FL,N969AT,623,LGA,ATL,135,762,17,23
2013,10,19,1724,1,1935,-10,UA,N77431,1635,EWR,PHX,289,2133,17,24
2013,10,19,1725,10,1902,-3,AA,N438AA,345,LGA,ORD,124,733,17,25
2013,10,19,1726,116,1923,130,DL,N718TW,804,JFK,PIT,69,340,17,26
2013,10,19,1735,-5,2038,11,B6,N807JB,327,EWR,MCO,142,937,17,35
2013,10,19,1751,-9,2009,5,US,N601AW,425,JFK,CLT,95,541,18,51
2013,10,19,1752,27,1922,22,MQ,N534MQ,3301,LGA,RDU,72,431,18,52
2013,10,19,1758,-2,2032,3,DL,N366NB,926,EWR,ATL,123,746,18,58
2013,10,19,1758,-2,2040,7,DL,N909DE,61,LGA,ATL,129,762,18,58
2013,10,19,1802,97,1906,86,UA,N564UA,215,EWR,BOS,38,200,18,2
2013,10,19,1804,35,2051,21,UA,N28457,1626,EWR,SAN,320,2425,18,4
2013,10,19,1812,-8,2037,2,9E,N8771A,4245,JFK,CHS,115,636,18,12
2013,10,19,1821,-9,1954,4,MQ,N8EGMQ,3486,LGA,BNA,132,764,18,21
2013,10,19,1828,-1,2130,9,B6,N603JB,153,JFK,PBI,149,1028,18,28
2013,10,19,1834,4,2125,-23,DL,N624AG,442,JFK,SEA,313,2422,18,34
2013,10,19,1837,2,2146,9,DL,N3763D,2391,JFK,TPA,161,1005,18,37
2013,10,19,1838,8,2004,-6,MQ,N516MQ,3134,EWR,ORD,115,719,18,38
2013,10,19,1840,0,2015,13,EV,N14543,4131,EWR,RIC,61,277,18,40
2013,10,19,1847,13,2149,17,9E,N928XJ,3325,JFK,DFW,220,1391,18,47
2013,10,19,1901,1,2040,-15,9E,N923XJ,3330,JFK,ORD,124,740,19,1
2013,10,19,1905,5,2130,-4,DL,N174DZ,87,JFK,ATL,122,760,19,5
2013,10,19,1910,10,2046,15,EV,N13202,4191,EWR,BNA,135,748,19,10
2013,10,19,1911,51,2112,40,9E,N931XJ,3542,JFK,MSP,145,1029,19,11
2013,10,19,1911,161,2219,133,DL,N722TW,141,JFK,SFO,327,2586,19,11
2013,10,19,1913,43,2146,1,UA,N27724,1075,EWR,SNA,316,2434,19,13
2013,10,19,1918,3,2043,3,WN,N932WN,881,LGA,MDW,121,725,19,18
2013,10,19,1920,-5,2158,9,9E,N924XJ,3304,JFK,MSY,196,1182,19,20
2013,10,19,1921,5,2214,-11,UA,N37263,1526,EWR,LAX,326,2454,19,21
2013,10,19,1921,11,2140,-8,DL,N393DA,1729,JFK,LAS,300,2248,19,21
2013,10,19,1922,-3,2250,6,DL,N363NW,2307,JFK,SAT,246,1587,19,22
2013,10,19,1930,30,2204,33,DL,N3762Y,245,JFK,PHX,308,2153,19,30
2013,10,19,1934,2,2246,13,UA,N57439,1416,EWR,TPA,160,997,19,34
2013,10,19,1934,4,2239,-11,AA,N3KLAA,235,JFK,SEA,335,2422,19,34
2013,10,19,1935,11,2231,-6,UA,N467UA,577,EWR,MIA,155,1085,19,35
2013,10,19,1935,-3,2221,12,EV,N16919,3827,EWR,ATL,139,746,19,35
2013,10,19,1939,9,2247,-2,DL,N3765,795,JFK,SLC,270,1990,19,39
2013,10,19,1941,6,2241,12,B6,N580JB,225,JFK,TPA,163,1005,19,41
2013,10,19,1942,2,2132,7,MQ,N811MQ,3374,JFK,RDU,79,427,19,42
2013,10,19,1947,12,2151,6,9E,N912XJ,3470,JFK,CVG,105,589,19,47
2013,10,19,1947,28,2243,9,B6,N584JB,71,JFK,SLC,275,1990,19,47
2013,10,19,2003,43,2305,20,UA,N73445,1047,EWR,SFO,334,2565,20,3
2013,10,19,2025,20,2323,23,UA,N77530,1022,EWR,IAH,221,1400,20,25
2013,10,19,2030,-5,2206,6,9E,N926XJ,3395,JFK,DCA,52,213,20,30
2013,10,19,2045,70,2303,51,UA,N594UA,237,EWR,LAS,298,2227,20,45
2013,10,19,2049,-4,2331,18,EV,N14204,4212,EWR,MSY,195,1167,20,49
2013,10,19,2054,0,2,3,B6,N834JB,523,JFK,LAX,334,2475,21,54
2013,10,19,2055,5,2202,-9,9E,N600LR,3336,JFK,BOS,37,187,21,55
2013,10,19,2055,1,29,31,B6,N760JB,1295,JFK,AUS,242,1521,21,55
2013,10,19,2100,1,46,-9,DL,N3759,347,JFK,SJU,193,1598,21,0
2013,10,19,2105,-5,35,54,EV,N14570,5811,EWR,JAX,144,820,21,5
2013,10,19,2116,16,1,7,UA,N37474,1692,EWR,MCO,145,937,21,16
2013,10,19,2126,-3,2325,2,EV,N13538,3809,EWR,CLT,95,529,21,26
2013,10,19,2138,8,2349,-10,B6,N641JB,97,JFK,DEN,228,1626,21,38
2013,10,20,554,-6,905,7,B6,N561JB,371,LGA,FLL,158,1076,6,54
2013,10,20,557,-3,840,25,FL,N176AT,345,LGA,ATL,124,762,6,57
2013,10,20,558,-2,906,1,AA,N3KCAA,1175,LGA,MIA,163,1096,6,58
2013,10,20,613,-2,818,5,US,N111US,1989,EWR,CLT,100,529,6,13
2013,10,20,621,-9,901,23,B6,N705JB,675,JFK,MSY,190,1182,6,21
2013,10,20,626,-9,842,9,US,N180US,2023,EWR,CLT,88,529,6,26
2013,10,20,632,3,914,-1,UA,N39418,1144,EWR,MCO,141,937,6,32
2013,10,20,636,-4,924,17,B6,N559JB,211,JFK,LAS,319,2248,6,36
2013,10,20,636,-9,943,5,B6,N712JB,525,JFK,TPA,158,1005,6,36
2013,10,20,637,-3,923,18,DL,N382DA,27,JFK,ATL,118,760,6,37
2013,10,20,642,12,926,12,B6,N634JB,1099,LGA,MCO,145,950,6,42
2013,10,20,642,-3,947,10,B6,N768JB,453,JFK,PBI,162,1028,6,42
2013,10,20,645,45,756,39,EV,N909EV,5747,LGA,IAD,52,229,6,45
2013,10,20,652,2,816,-3,UA,N23707,1177,EWR,ORD,118,719,7,52
2013,10,20,652,-3,951,31,AA,N5CAAA,1263,JFK,LAS,318,2248,7,52
2013,10,20,655,-4,918,8,EV,N12922,4122,EWR,SDF,117,642,7,55
2013,10,20,655,-5,1008,5,B6,N793JB,23,JFK,LAX,347,2475,7,55
2013,10,20,657,-3,826,1,WN,N914WN,3845,EWR,BNA,119,748,7,57
2013,10,20,658,-2,955,6,B6,N644JB,683,JFK,MCO,150,944,7,58
2013,10,20,700,0,1023,8,VX,N637VA,399,JFK,LAX,347,2475,7,0
2013,10,20,702,-3,1004,9,AA,N3FWAA,1107,LGA,DFW,212,1389,7,2
2013,10,20,703,-2,849,4,WN,N767SW,1265,EWR,STL,136,872,7,3
2013,10,20,706,-4,1010,10,AA,N5EHAA,2493,JFK,MCO,147,944,7,6
2013,10,20,708,18,1014,26,UA,N37413,1439,EWR,LAX,329,2454,7,8
2013,10,20,710,-5,957,2,UA,N559UA,260,LGA,IAH,202,1416,7,10
2013,10,20,710,0,1030,5,AA,N328AA,1345,JFK,MIA,162,1089,7,10
2013,10,20,722,-3,1019,4,AA,N570AA,1381,EWR,DFW,202,1372,7,22
2013,10,20,724,-1,1000,10,UA,N54711,1444,EWR,MSY,193,1167,7,24
2013,10,20,724,-5,1033,12,UA,N555UA,443,JFK,LAX,347,2475,7,24
2013,10,20,726,1,940,10,EV,N13997,4111,EWR,CHS,106,628,7,26
2013,10,20,729,0,1039,29,UA,N664UA,322,EWR,IAH,208,1400,7,29
2013,10,20,730,1,1026,5,B6,N618JB,461,LGA,PBI,144,1035,7,30
2013,10,20,731,-4,1039,4,AA,N3BRAA,2279,LGA,MIA,162,1096,7,31
2013,10,20,735,-5,1037,2,WN,N465WN,1808,LGA,HOU,225,1428,7,35
2013,10,20,744,-7,1108,25,UA,N815UA,450,EWR,DFW,228,1372,7,44
2013,10,20,744,-4,949,4,B6,N247JB,1273,JFK,CHS,102,636,7,44
2013,10,20,744,-6,1057,8,B6,N590JB,901,JFK,FLL,164,1069,7,44
2013,10,20,745,-5,1048,8,MQ,N525MQ,3052,JFK,TPA,163,1005,7,45
2013,10,20,747,-4,1050,5,UA,N511UA,785,EWR,LAX,325,2454,7,47
2013,10,20,747,7,1052,17,B6,N193JB,163,JFK,SRQ,164,1041,7,47
2013,10,20,750,5,1053,-7,AA,N375AA,59,JFK,SFO,344,2586,8,50
2013,10,20,753,-2,939,4,MQ,N812MQ,3363,JFK,RDU,79,427,8,53
2013,10,20,753,-2,913,3,MQ,N806MQ,3370,JFK,DCA,54,213,8,53
2013,10,20,756,-2,1022,2,UA,N522UA,561,LGA,DEN,232,1620,8,56
2013,10,20,757,-3,952,3,9E,N8475B,3611,JFK,PIT,72,340,8,57
2013,10,20,757,-3,1035,9,9E,N917XJ,3507,JFK,MSY,191,1182,8,57
2013,10,20,758,-2,945,12,UA,N819UA,449,LGA,ORD,116,733,8,58
2013,10,20,758,-7,1111,5,DL,N335NB,1109,LGA,TPA,159,1010,8,58
2013,10,20,758,-7,1057,10,9E,N601LR,3528,LGA,JAX,141,833,8,58
2013,10,20,758,-2,1158,3,AA,N5EYAA,936,JFK,STT,206,1623,8,58
2013,10,20,759,4,920,10,WN,N651SW,909,EWR,MDW,117,711,8,59
2013,10,20,803,16,1140,1,UA,N34455,1216,EWR,SJU,193,1608,8,3
2013,10,20,805,0,1038,4,DL,N345NW,2457,LGA,MSY,190,1183,8,5
2013,10,20,807,2,1110,-13,DL,N972DL,1271,JFK,FLL,162,1069,8,7
2013,10,20,810,14,1012,21,US,N153UW,1733,LGA,CLT,94,544,8,10
2013,10,20,810,-5,1108,3,B6,N821JB,183,JFK,MCO,147,944,8,10
2013,10,20,812,17,918,10,EV,N12122,5675,EWR,BTV,44,266,8,12
2013,10,20,816,-1,1128,1,B6,N506JB,929,JFK,RSW,170,1074,8,16
2013,10,20,820,0,1055,3,B6,N805JB,677,JFK,JAX,133,828,8,20
2013,10,20,822,-3,1121,2,UA,N523UA,343,EWR,MCO,145,937,8,22
2013,10,20,823,-6,1142,3,AA,N3EYAA,2267,LGA,MIA,164,1096,8,23
2013,10,20,823,-2,1027,5,B6,N190JB,219,JFK,CLT,103,541,8,23
2013,10,20,825,0,1031,2,US,N103US,2053,JFK,CLT,98,541,8,25
2013,10,20,825,0,1139,24,B6,N258JB,281,JFK,HOU,233,1428,8,25
2013,10,20,827,-3,1130,6,UA,N35271,1626,EWR,SAN,338,2425,8,27
2013,10,20,827,1,1201,-18,B6,N646JB,403,JFK,SJU,196,1598,8,27
2013,10,20,828,-1,1112,12,EV,N13978,4388,EWR,JAX,135,820,8,28
2013,10,20,831,1,1045,-2,EV,N13118,4364,EWR,MCI,169,1092,8,31
2013,10,20,834,11,1011,18,EV,N14959,4422,EWR,PIT,59,319,8,34
2013,10,20,835,44,1033,60,EV,N12569,3810,EWR,RDU,83,416,8,35
2013,10,20,837,-2,1033,11,EV,N17560,4711,EWR,STL,142,872,8,37
2013,10,20,838,8,1214,22,UA,N87512,1668,EWR,SFO,363,2565,8,38
2013,10,20,840,-2,1035,10,EV,N14573,4230,EWR,CMH,85,463,8,40
2013,10,20,841,1,1107,2,UA,N487UA,447,EWR,PHX,295,2133,8,41
2013,10,20,844,-1,1116,6,MQ,N546MQ,3419,LGA,ATL,122,762,8,44
2013,10,20,854,-5,1207,14,UA,N524UA,997,EWR,LAX,326,2454,9,54
2013,10,20,856,-4,1207,9,B6,N635JB,795,JFK,AUS,231,1521,9,56
2013,10,20,857,68,1157,74,B6,N571JB,1717,LGA,TPA,162,1010,9,57
2013,10,20,904,-6,1234,5,DL,N326NB,874,LGA,MIA,157,1096,9,4
2013,10,20,909,9,1039,14,UA,N75853,1030,EWR,ORD,111,719,9,9
2013,10,20,911,1,1214,-6,AA,N335AA,1,JFK,LAX,333,2475,9,11
2013,10,20,916,-3,1132,4,EV,N14991,4087,EWR,IND,108,645,9,16
2013,10,20,921,-8,1143,14,MQ,N534MQ,3565,LGA,CLT,93,544,9,21
2013,10,20,926,6,1230,-5,VX,N630VA,407,JFK,LAX,343,2475,9,26
2013,10,20,929,29,1215,18,B6,N639JB,63,JFK,SEA,324,2422,9,29
2013,10,20,931,24,1215,20,UA,N38451,1711,EWR,IAH,200,1400,9,31
2013,10,20,938,-4,1156,5,EV,N13995,4148,EWR,CLT,101,529,9,38
2013,10,20,941,-1,1157,1,UA,N73276,1462,EWR,DEN,238,1605,9,41
2013,10,20,942,7,1241,11,B6,N828JB,223,JFK,LAX,341,2475,9,42
2013,10,20,952,-7,1234,4,B6,N599JB,411,JFK,LAS,316,2248,10,52
2013,10,20,953,3,1238,3,VX,N839VA,251,JFK,LAS,316,2248,10,53
2013,10,20,955,-5,1201,2,EV,N16954,4255,EWR,CHS,106,628,10,55
2013,10,20,958,-8,1312,2,UA,N76265,1735,EWR,LAX,335,2454,10,58
2013,10,20,1012,-8,1318,9,B6,N594JB,53,JFK,PBI,158,1028,10,12
2013,10,20,1015,-5,1228,17,US,N556UW,1745,EWR,CLT,98,529,10,15
2013,10,20,1017,-3,1316,6,B6,N606JB,925,JFK,TPA,158,1005,10,17
2013,10,20,1024,-6,1328,2,UA,N405UA,255,LGA,IAH,212,1416,10,24
2013,10,20,1026,-4,1326,1,AA,N332AA,19,JFK,LAX,325,2475,10,26
2013,10,20,1027,0,1209,18,EV,N13955,4187,EWR,BNA,148,748,10,27
2013,10,20,1027,-3,1349,14,AA,N336AA,179,JFK,SFO,353,2586,10,27
2013,10,20,1038,-5,1314,3,UA,N75435,1110,EWR,LAS,314,2227,10,38
2013,10,20,1041,16,1337,-3,UA,N588UA,642,JFK,SFO,336,2586,10,41
2013,10,20,1044,14,1357,2,VX,N628VA,23,JFK,SFO,347,2586,10,44
2013,10,20,1044,-2,1338,8,B6,N580JB,483,JFK,MCO,147,944,10,44
2013,10,20,1050,10,1351,-14,VX,N636VA,187,EWR,SFO,344,2565,11,50
2013,10,20,1105,-5,1420,3,DL,N332NB,1875,LGA,TPA,162,1010,11,5
2013,10,20,1115,-5,1231,1,B6,N348JB,1307,JFK,IAD,52,228,11,15
2013,10,20,1116,1,1425,10,UA,N560UA,703,JFK,LAX,334,2475,11,16
2013,10,20,1123,-6,1407,2,B6,N658JB,127,EWR,MCO,143,937,11,23
2013,10,20,1126,-3,1413,13,B6,N529JB,1211,JFK,LAS,322,2248,11,26
2013,10,20,1128,33,1437,44,B6,N623JB,1,JFK,FLL,157,1069,11,28
2013,10,20,1129,54,1249,39,EV,N720EV,5392,LGA,PWM,42,269,11,29
2013,10,20,1138,3,1430,7,UA,N509UA,698,EWR,TPA,151,997,11,38
2013,10,20,1141,11,1328,-2,EV,N615QX,5373,LGA,GSO,77,461,11,41
2013,10,20,1152,-8,1529,14,UA,N595UA,766,JFK,SFO,351,2586,12,52
2013,10,20,1157,-2,1456,14,UA,N577UA,598,EWR,IAH,214,1400,12,57
2013,10,20,1158,-2,1459,6,B6,N636JB,323,JFK,LAX,334,2475,12,58
2013,10,20,1200,0,1319,4,WN,N397SW,3330,EWR,MDW,115,711,12,0
2013,10,20,1201,1,1300,-12,DL,N324NB,2451,JFK,BOS,37,187,12,1
2013,10,20,1201,36,1339,29,AA,N3ANAA,327,LGA,ORD,116,733,12,1
2013,10,20,1202,17,1433,30,DL,N342NW,401,EWR,ATL,117,746,12,2
2013,10,20,1204,-6,1346,16,MQ,N526MQ,3461,LGA,BNA,124,764,12,4
2013,10,20,1208,-7,1406,1,MQ,N510MQ,3616,LGA,MSP,152,1020,12,8
2013,10,20,1208,-7,1522,12,AA,N3JGAA,1143,LGA,DFW,212,1389,12,8
2013,10,20,1209,-1,1426,1,WN,N701GS,482,EWR,DEN,237,1605,12,9
2013,10,20,1213,-7,1402,7,MQ,N812MQ,3361,JFK,RDU,82,427,12,13
2013,10,20,1218,-12,1411,6,AA,N545AA,329,LGA,ORD,118,733,12,18
2013,10,20,1228,2,1326,-12,UA,N465UA,252,EWR,BOS,44,200,12,28
2013,10,20,1228,-1,1341,7,B6,N353JB,316,JFK,SYR,47,209,12,28
2013,10,20,1228,-1,1431,6,EV,N11536,3848,EWR,CLT,93,529,12,28
2013,10,20,1231,2,1548,12,UA,N39726,1280,LGA,IAH,230,1416,12,31
2013,10,20,1233,-7,1400,1,B6,N247JB,2502,JFK,BUF,63,301,12,33
2013,10,20,1243,-2,1554,14,WN,N747SA,3616,EWR,HOU,229,1411,12,43
2013,10,20,1244,12,1543,13,B6,N655JB,1401,JFK,FLL,158,1069,12,44
2013,10,20,1245,-2,1539,4,B6,N638JB,553,JFK,PBI,152,1028,12,45
2013,10,20,1248,43,1522,11,DL,N340NW,1685,LGA,MCO,137,950,12,48
2013,10,20,1252,7,1553,-7,AA,N642AA,1697,JFK,MIA,160,1089,13,52
2013,10,20,1253,5,1556,-3,UA,N73406,1158,EWR,MIA,163,1085,13,53
2013,10,20,1254,14,1433,8,WN,N745SW,137,LGA,STL,137,888,13,54
2013,10,20,1256,16,1452,14,9E,N605LR,3291,EWR,DTW,92,488,13,56
2013,10,20,1300,0,1430,5,WN,N227WN,3937,EWR,BNA,116,748,13,0
2013,10,20,1301,1,1606,1,VX,N626VA,165,EWR,LAX,334,2454,13,1
2013,10,20,1304,-6,1534,4,FL,N959AT,348,LGA,ATL,119,762,13,4
2013,10,20,1305,-6,1451,2,EV,N16571,3817,EWR,GSO,77,445,13,5
2013,10,20,1305,6,1513,1,EV,N719EV,5207,LGA,CLT,93,544,13,5
2013,10,20,1309,4,1602,3,UA,N14102,1641,EWR,MCO,145,937,13,9
2013,10,20,1310,-5,1513,8,US,N197UW,2095,EWR,CLT,89,529,13,10
2013,10,20,1314,14,1431,-3,UA,N836UA,681,LGA,ORD,108,733,13,14
2013,10,20,1323,-5,1618,18,B6,N637JB,1311,JFK,LAS,311,2248,13,23
2013,10,20,1325,0,1552,3,F9,N209FR,507,LGA,DEN,239,1620,13,25
2013,10,20,1326,-4,1614,2,B6,N547JB,927,EWR,MCO,140,937,13,26
